Date,Revenue,order_count,quantity_sold,discount_rate,sessions,active_promo_count,has_active_promo,year,month,quarter,day_of_week,is_weekend,day_of_month,is_month_start_3d,days_to_month_end,is_month_end_4d,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_365,revenue_roll_mean_7,revenue_roll_mean_28,revenue_roll_mean_90,revenue_roll_std_7,revenue_roll_std_28,revenue_roll_max_28,revenue_roll_min_28,sessions_lag_1,sessions_roll_mean_7,order_count_lag_1,order_count_roll_mean_7,quantity_sold_lag_1,quantity_sold_roll_mean_7,discount_rate_lag_7,log_revenue
2013-09-12,3865949.23,149,698,0.10000000698405448,15632,1,1,2013,9,3,3,0,12,0,18,0,4636476.74,3168900.6,6385124.62,3665019.45,3335978.29,3594868.4299999997,3899733.875357143,4879118.669555555,1060904.2979650537,1272211.231219675,6810100.27,2385617.18,16910.0,16798.714285714286,168.0,143.85714285714286,845.0,705.2857142857143,0.09999999368866287,15.167718064896206
2013-09-13,3034568.95,125,561,0.10000002471520707,17916,1,1,2013,9,3,4,0,13,0,17,0,3865949.23,2705040.33,5499141.72,3619170.1,2609609.29,3694446.805714286,3906909.9389285715,4867945.6991111105,1046878.9180391401,1271404.6899312309,6810100.27,2385617.18,15632.0,16663.0,149.0,148.28571428571428,698.0,721.4285714285714,0.10000001737497201,14.925580275565935
2013-09-14,3664631.38,155,780,0.09999999235939523,16694,1,1,2013,9,3,5,1,14,0,16,0,3034568.95,2468479.29,6810100.27,3066137.96,3729228.43,3741522.322857143,3886031.3264285713,4844259.8811111115,1001393.5035976658,1281068.2150833807,6810100.27,2385617.18,17916.0,16902.85714285714,125.0,149.85714285714286,561.0,720.5714285714286,0.09999998825187631,15.114238582678494
2013-09-15,3078369.62,128,631,0.10000001884114228,15207,1,1,2013,9,3,6,1,15,0,15,0,3664631.38,3056823.21,6018993.92,2385617.18,3605125.64,3912401.192857143,3907406.0914285714,4820600.128111111,836421.9659144998,1271841.2721774285,6810100.27,2385617.18,16694.0,17057.285714285714,155.0,155.85714285714286,780.0,757.1428571428571,0.10000000294423309,14.939910995489061
2013-09-16,3927167.34,164,878,0.09999999898145415,16977,1,1,2013,9,3,0,0,16,0,14,0,3078369.62,3771227.87,5386759.65,2870843.18,4452012.44,3915479.2514285715,3932147.25,4790412.024333334,832780.372111633,1247649.4412919972,6810100.27,2468479.29,15207.0,16806.571428571428,128.0,155.57142857142858,631.0,752.4285714285714,0.10000000609880941,15.183429199970119
2013-09-17,5410121.46,241,1198,0.10000000443612962,19210,1,1,2013,9,3,1,0,17,0,13,0,3927167.34,5357130.97,4126941.12,2730112.88,4811788.67,3937756.318571429,3969873.112857143,4760351.488,830360.6812076032,1230218.2009969177,6810100.27,2468479.29,16977.0,16642.285714285714,164.0,158.42857142857142,878.0,777.5714285714286,0.10000001176002611,15.503782286425997
2013-09-18,4460453.69,186,939,0.0999999890145704,19581,1,1,2013,9,3,2,0,18,0,12,0,5410121.46,4636476.74,5401049.96,2707776.73,5078878.07,3945326.3885714286,4065587.7050000005,4737826.826222221,845559.6501953301,1234437.765768965,6810100.27,2468479.29,19210.0,16935.14285714286,241.0,161.42857142857142,1198.0,798.7142857142857,0.1000000250189975,15.310761267230353
2013-09-19,2995364.48,140,633,0.0999999973292065,15000,1,1,2013,9,3,3,0,19,0,11,0,4460453.69,3865949.23,3168900.6,3821233.2,3680241.62,3920180.238571428,4128183.310714286,4708735.726333333,823920.2791744258,1207172.189386743,6810100.27,2468479.29,19581.0,17316.714285714286,186.0,164.0,939.0,812.1428571428571,0.10000000698405448,14.91257681213671
2013-09-20,3316913.08,150,677,0.10000000663267306,18009,1,1,2013,9,3,4,0,20,0,10,0,2995364.48,3034568.95,2705040.33,3454696.96,3763143.75,3795810.9885714287,4098687.9992857142,4680613.615555556,896022.4114758157,1224908.8800280883,6810100.27,2468479.29,15000.0,17226.428571428572,140.0,162.71428571428572,633.0,802.8571428571429,0.10000002471520707,15.014545414669374
2013-09-21,3799564.88,143,733,0.10000001105389732,16298,1,1,2013,9,3,5,1,21,0,9,0,3316913.08,3664631.38,2468479.29,2837188.07,3943768.14,3836145.8642857145,4093767.1464285715,4660609.594666666,861742.6550654118,1227865.0123295055,6810100.27,2468479.29,18009.0,17239.714285714286,150.0,166.28571428571428,677.0,819.4285714285714,0.09999999235939523,15.150397376065225
2013-09-22,3243304.2,137,653,0.10000000616655076,17457,1,1,2013,9,3,6,1,22,0,8,0,3799564.88,3078369.62,3056823.21,3018860.44,3872374.03,3855422.0785714285,4128137.7467857143,4637887.3641111115,858770.6682991982,1204637.700554164,6810100.27,2468479.29,16298.0,17183.14285714286,143.0,164.57142857142858,733.0,812.7142857142857,0.10000001884114228,14.992103491252962
2013-09-23,4426354.9,182,935,0.10000000451839051,13116,1,1,2013,9,3,0,0,23,0,7,0,3243304.2,3927167.34,3771227.87,3465971.03,4118299.54,3878984.161428571,4136153.595357143,4615659.916333334,835854.2472665539,1197709.8343038172,6810100.27,2468479.29,17457.0,17504.571428571428,137.0,165.85714285714286,653.0,815.8571428571429,0.09999999898145415,15.303087207566831
2013-09-24,4673257.46,226,1090,0.10000001797461422,18830,1,1,2013,9,3,1,0,24,0,6,0,4426354.9,5410121.46,5357130.97,3008572.56,5733263.53,3950296.6699999995,4170453.0192857147,4590076.225222222,861549.8365965218,1191542.268361635,6810100.27,2468479.29,13116.0,16953.0,182.0,168.42857142857142,935.0,824.0,0.10000000443612962,15.35736712937626
2013-09-25,4851490.55,200,1078,0.10000000515305549,16433,1,1,2013,9,3,2,0,25,0,5,0,4673257.46,4460453.69,4636476.74,3749158.5,5639897.53,3845030.384285714,4229906.051428571,4544031.551111111,679169.3058017356,1172805.214573938,6810100.27,2468479.29,18830.0,16898.714285714286,226.0,166.28571428571428,1090.0,808.5714285714286,0.0999999890145704,15.394796751716612
2013-09-26,4120039.5,163,813,0.10000000970864478,16255,1,1,2013,9,3,3,0,26,0,4,0,4851490.55,2995364.48,3865949.23,6385124.62,4592282.59,3900892.792857143,4269275.0532142855,4511845.893444444,750555.0873378968,1174570.0126425147,6810100.27,2468479.29,16433.0,16449.0,200.0,168.28571428571428,1078.0,828.4285714285714,0.0999999973292065,15.231373551374482
2013-09-27,4676571.41,217,1121,0.09999999978616814,15631,1,1,2013,9,3,4,0,27,0,3,1,4120039.5,3316913.08,3034568.95,5499141.72,7556892.66,4061560.652857143,4188379.1560714287,4487786.8411111105,636047.9882288212,1099019.9853668034,6810100.27,2468479.29,16255.0,16628.285714285714,163.0,171.57142857142858,813.0,854.1428571428571,0.10000000663267306,15.358076008538859
2013-09-28,7035889.97,343,1841,0.10000001321794405,19359,1,1,2013,9,3,5,1,28,0,2,1,4676571.41,3799564.88,3664631.38,6810100.27,4892631.14,4255797.5571428565,4159001.645,4433681.937,575468.6001734436,1073379.5913388203,6810100.27,2468479.29,15631.0,16288.57142857143,217.0,181.14285714285714,1121.0,917.5714285714286,0.10000001105389732,15.766534888699056
2013-09-29,5087376.98,270,1427,0.10000000629007838,19815,1,1,2013,9,3,6,1,29,0,1,1,7035889.97,3243304.2,3078369.62,6018993.92,5304374.46,4718129.712857143,4167065.562857143,4429943.841222222,1155529.6816896335,1094670.9794410802,7035889.97,2468479.29,19359.0,16725.85714285714,343.0,209.71428571428572,1841.0,1075.857142857143,0.10000000616655076,15.442273124170177
2013-09-30,5768935.23,276,1341,0.09074457402081111,17778,1,1,2013,9,3,0,0,30,0,0,1,5087376.98,4426354.9,3927167.34,5386759.65,4694379.86,4981568.681428572,4133793.529285714,4415805.090666667,956288.4581703336,1049524.7709682982,7035889.97,2468479.29,19815.0,17062.714285714286,270.0,228.71428571428572,1427.0,1186.4285714285713,0.10000000451839051,15.567998259269109
2013-10-01,5389130.81,253,1226,0.0782580744222091,13710,1,1,2013,10,4,1,0,1,1,30,0,5768935.23,4673257.46,5410121.46,4126941.12,4752532.1,5173365.871428572,4147442.6571428576,4399802.922888889,960998.2913145201,1068732.5225784339,7035889.97,2468479.29,17778.0,17728.714285714286,276.0,242.14285714285714,1341.0,1244.4285714285713,0.10000001797461422,15.499894855699832
2013-10-02,5393969.29,221,1176,0.0631510343656406,12941,1,1,2013,10,4,2,0,2,1,29,0,5389130.81,4851490.55,4460453.69,5401049.96,3233135.78,5275633.492857143,4192520.860357143,4370363.480444444,936691.1369499093,1094152.4784158382,7035889.97,2468479.29,13710.0,16997.285714285714,253.0,246.0,1226.0,1263.857142857143,0.10000000515305549,15.500792274694822
2013-10-03,2026611.74,71,334,0.0,13080,0,0,2013,10,4,3,0,3,1,28,0,5393969.29,4120039.5,2995364.48,3168900.6,3515132.03,5353130.455714285,4192267.979285714,4402281.856555555,918005.7540114177,1093863.5976390422,7035889.97,2468479.29,12941.0,16498.428571428572,221.0,249.0,1176.0,1277.857142857143,0.10000000970864478,14.521876356367594
2013-10-04,2912944.43,99,515,0.0,15477,0,0,2013,10,4,4,0,4,0,27,0,2026611.74,4676571.41,3316913.08,2705040.33,2398137.74,5054069.3471428575,4151471.9485714287,4397087.457555556,1526191.2298650343,1153139.0282507818,7035889.97,2026611.74,13080.0,16044.857142857143,71.0,235.85714285714286,334.0,1209.4285714285713,0.09999999978616814,14.884675302501426
2013-10-05,2463961.82,93,475,0.0,13994,0,0,2013,10,4,5,1,5,0,26,0,2912944.43,7035889.97,3799564.88,2468479.29,2665953.06,4802122.635714286,4158897.0949999997,4402204.9242222225,1730757.5037714394,1144114.4394893886,7035889.97,2026611.74,15477.0,16022.857142857143,99.0,219.0,515.0,1122.857142857143,0.10000001321794405,14.717281514235989
2013-10-06,2875234.12,107,544,0.0,14105,0,0,2013,10,4,6,1,6,0,25,0,2463961.82,5087376.98,3243304.2,3056823.21,2205266.94,4148990.042857143,4158735.756785714,4396713.2221111115,1605424.8363294473,1144361.9355851465,7035889.97,2026611.74,13994.0,15256.42857142857,93.0,183.28571428571428,475.0,927.7142857142857,0.10000000629007838,14.87164500973928
2013-10-07,2084519.3,90,438,0.0,12570,0,0,2013,10,4,0,0,7,0,24,0,2875234.12,5768935.23,4426354.9,3771227.87,3389598.07,3832969.6342857145,4152250.432142857,4400083.588111111,1607645.0296110318,1151331.3066363253,7035889.97,2026611.74,14105.0,14440.714285714286,107.0,160.0,544.0,801.5714285714286,0.09074457402081111,14.550049314801983
2013-10-08,2982770.86,116,589,0.0,13093,0,0,2013,10,4,1,0,8,0,23,0,2084519.3,5389130.81,4673257.46,5357130.97,4037039.45,3306624.5014285715,4092010.840357143,4371857.965555556,1464978.762013063,1214403.5146486543,7035889.97,2026611.74,12570.0,13696.714285714286,90.0,133.42857142857142,438.0,672.5714285714286,0.0782580744222091,14.9083635805185
2013-10-09,3524600.98,146,741,0.0,12218,0,0,2013,10,4,2,0,9,0,22,0,2982770.86,5393969.29,4851490.55,4636476.74,4298675.76,2962858.7942857146,4007212.265,4362163.701333334,1141475.7454621855,1205657.8232010542,7035889.97,2026611.74,13093.0,13608.57142857143,116.0,113.85714285714286,589.0,581.5714285714286,0.0631510343656406,15.075278074378122
2013-10-10,4018321.34,144,677,0.0,13055,0,0,2013,10,4,3,0,10,0,21,0,3524600.98,2026611.74,4120039.5,3865949.23,3548716.67,2695806.1785714286,3967502.416428571,4337044.594333333,536009.5783955607,1202470.892760709,7035889.97,2026611.74,12218.0,13505.285714285714,146.0,103.14285714285714,741.0,519.4285714285714,0.0,15.20637504513128
2013-10-11,1938342.36,90,395,0.0,13725,0,0,2013,10,4,4,0,11,0,20,0,4018321.34,2912944.43,4676571.41,3034568.95,3421490.39,2980336.1214285716,3972944.2775,4314433.712444444,640099.1779545065,1202339.0632238367,7035889.97,2026611.74,13055.0,13501.714285714286,144.0,113.57142857142857,677.0,568.4285714285714,0.0,14.477344228082304
2013-10-12,3170838.37,115,581,0.0,13023,0,0,2013,10,4,5,1,12,0,19,0,1938342.36,2463961.82,7035889.97,3664631.38,2380119.87,2841107.2542857146,3933793.327857143,4289734.168555556,753201.8722725762,1250893.8643310522,7035889.97,1938342.36,13725.0,13251.42857142857,90.0,112.28571428571429,395.0,551.2857142857143,0.0,14.969506896292932
2013-10-13,3719451.39,132,676,0.0,13045,0,0,2013,10,4,6,1,13,0,18,0,3170838.37,2875234.12,5087376.98,3078369.62,2798011.44,2942089.618571428,3916157.8632142856,4275164.570222222,741505.2514041942,1258288.0971934428,7035889.97,1938342.36,13023.0,13112.714285714286,115.0,115.42857142857143,581.0,566.4285714285714,0.0,15.12908700842407
2013-10-14,3097590.81,119,617,0.0,14459,0,0,2013,10,4,0,0,14,0,17,0,3719451.39,2084519.3,5768935.23,3927167.34,3055629.78,3062692.0857142853,3939053.6407142854,4267744.692777778,795506.8832284135,1248271.8051906487,7035889.97,1938342.36,13045.0,12961.285714285714,132.0,119.0,676.0,585.2857142857143,0.0,14.946135532078461
2013-10-15,4062456.23,155,824,0.0,13895,0,0,2013,10,4,1,0,15,0,16,0,3097590.81,2982770.86,5389130.81,5410121.46,3234517.3,3207416.5871428573,3909425.9075,4253150.9196666675,670169.9859775867,1258368.5415138127,7035889.97,1938342.36,14459.0,13231.142857142857,119.0,123.14285714285714,617.0,610.8571428571429,0.0,15.21729857756471
2013-10-16,4801027.51,190,1008,0.0,12929,0,0,2013,10,4,2,0,16,0,15,0,4062456.23,3524600.98,5393969.29,4460453.69,3549298.21,3361657.354285714,3861295.006428571,4248562.059555555,731307.3281258253,1224151.0168545358,7035889.97,1938342.36,13895.0,13345.714285714286,155.0,128.71428571428572,824.0,644.4285714285714,0.0,15.384340725841623
2013-10-17,3348412.32,149,779,0.0,12216,0,0,2013,10,4,3,0,17,0,14,0,4801027.51,4018321.34,2026611.74,2995364.48,3818048.0,3544004.001428571,3873458.3571428573,4232289.772,914817.4837049516,1231991.7291258967,7035889.97,1938342.36,12929.0,13447.285714285714,190.0,135.0,1008.0,682.5714285714286,0.0,15.023997155779478
2013-10-18,3238854.55,139,719,0.0,12323,0,0,2013,10,4,4,0,18,0,13,0,3348412.32,1938342.36,2912944.43,3316913.08,2909728.89,3448302.7128571426,3886067.208571428,4199375.025555556,891675.7802669933,1224455.5965425277,7035889.97,1938342.36,12216.0,13327.42857142857,149.0,135.71428571428572,779.0,697.1428571428571,0.0,14.990730600061116
2013-10-19,3376648.2,138,707,0.0,11963,0,0,2013,10,4,5,1,19,0,12,0,3238854.55,3170838.37,2463961.82,3799564.88,2877379.81,3634090.1685714284,3883279.4039285714,4189165.111111111,618167.129168528,1225887.4473263035,7035889.97,1938342.36,12323.0,13127.142857142857,139.0,142.71428571428572,719.0,743.4285714285714,0.0,15.032394414789183
2013-10-20,2888479.98,143,687,0.0,14009,0,0,2013,10,4,6,1,20,0,11,0,3376648.2,3719451.39,2875234.12,3243304.2,3242557.3,3663491.572857143,3868175.236785714,4172820.311111111,596993.3888231402,1229556.983691231,7035889.97,1938342.36,11963.0,12975.714285714286,138.0,146.0,707.0,761.4285714285714,0.0,14.876241309449219
2013-10-21,3409990.75,130,663,0.0,12745,0,0,2013,10,4,0,0,21,0,10,0,2888479.98,3097590.81,2084519.3,4426354.9,2395609.91,3544781.3714285716,3855502.9432142857,4139067.9731111107,662982.3177955105,1238034.9229615843,7035889.97,1938342.36,14009.0,13113.42857142857,143.0,147.57142857142858,687.0,763.0,0.0,15.042220429901935
2013-10-22,3932052.89,173,782,0.0,14589,0,0,2013,10,4,1,0,22,0,9,0,3409990.75,4062456.23,2982770.86,4673257.46,3596158.34,3589409.9342857143,3819204.223571428,4127659.2227777774,637902.8760049716,1235575.1268907273,7035889.97,1938342.36,12745.0,12868.57142857143,130.0,149.14285714285714,663.0,769.5714285714286,0.0,15.184672465648662
2013-10-23,4895108.72,193,996,0.0,13717,0,0,2013,10,4,2,0,23,0,8,0,3932052.89,4801027.51,3524600.98,4851490.55,3999141.88,3570780.8857142855,3792732.631785714,4089909.7537777782,623527.9440876946,1224490.0097774921,7035889.97,1938342.36,14589.0,12967.714285714286,173.0,151.71428571428572,782.0,763.5714285714286,0.0,15.403747248404429
2013-10-24,4333852.18,170,797,0.0,12783,0,0,2013,10,4,3,0,24,0,7,0,4895108.72,3348412.32,4018321.34,4120039.5,3829179.99,3584221.0585714285,3794290.4235714287,4073824.769444444,654700.385764594,1225913.7624746768,7035889.97,1938342.36,13717.0,13080.285714285714,193.0,152.14285714285714,996.0,761.8571428571429,0.0,15.281967584177906
2013-10-25,3503713.92,126,682,0.0,12510,0,0,2013,10,4,4,0,25,0,6,0,4333852.18,3238854.55,1938342.36,4676571.41,3104460.52,3724998.181428571,3801926.590714286,4044851.6080000005,699929.6678369322,1228680.7838236815,7035889.97,1938342.36,12783.0,13161.285714285714,170.0,155.14285714285714,797.0,764.4285714285714,0.0,15.069334369281153
2013-10-26,2923604.47,116,643,0.0,12422,0,0,2013,10,4,5,1,26,0,5,0,3503713.92,3376648.2,3170838.37,7035889.97,2138927.17,3762835.2342857146,3760038.8232142855,4035404.4501111116,676020.0731123472,1217701.5918849073,7035889.97,1938342.36,12510.0,13188.0,126.0,153.28571428571428,682.0,759.1428571428571,0.0,14.888328162567605
2013-10-27,2949737.88,115,541,0.0,13304,0,0,2013,10,4,6,1,27,0,4,0,2923604.47,2888479.98,3719451.39,5087376.98,2816872.34,3698114.7014285713,3613171.4839285715,4001027.6506666667,738000.1642010817,1043498.119171768,5768935.23,1938342.36,12422.0,13253.57142857143,116.0,150.14285714285714,643.0,750.0,0.0,14.89722720914406
2013-10-28,3235799.73,133,682,0.0,14257,0,0,2013,10,4,0,0,28,0,3,1,2949737.88,3409990.75,3097590.81,5768935.23,6259883.83,3706865.8299999996,3536827.230357143,3943155.3919999995,727081.9375094343,1009283.7689280837,5768935.23,1938342.36,13304.0,13152.857142857143,115.0,146.14285714285714,541.0,729.1428571428571,0.0,14.989786976154436
2013-10-29,5981959.98,274,1335,0.0,15101,0,0,2013,10,4,1,0,29,0,2,1,3235799.73,3932052.89,4062456.23,5389130.81,5424539.1,3681981.3985714284,3446358.105357143,3893426.736,741768.4584902913,910490.1303123104,5393969.29,1938342.36,14257.0,13368.857142857143,133.0,146.57142857142858,682.0,731.8571428571429,0.0,15.604258995248717
2013-10-30,6960811.52,303,1493,0.0,11718,0,0,2013,10,4,2,0,30,0,1,1,5981959.98,4895108.72,4801027.51,5393969.29,6347274.89,3974825.2685714285,3467530.575714286,3847621.009555556,1149520.6011562103,962734.3565855237,5981959.98,1938342.36,15101.0,13442.0,274.0,161.0,1335.0,810.8571428571429,0.0,15.755806766876168
2013-10-31,5649038.29,247,1238,0.0,15782,0,0,2013,10,4,3,0,31,0,0,1,6960811.52,4333852.18,3348412.32,2026611.74,4942677.89,4269925.668571428,3523489.2267857147,3802761.0442222226,1601457.0560940877,1112709.7084849887,6960811.52,1938342.36,11718.0,13156.42857142857,303.0,176.71428571428572,1493.0,881.8571428571429,0.0,15.546996051496524
2013-11-01,4823330.61,213,1138,0.0,13644,0,0,2013,11,4,4,0,1,1,29,0,5649038.29,3503713.92,3238854.55,2912944.43,5536748.35,4457809.398571429,3652861.6035714285,3783053.5235555554,1685168.199656957,1142414.480984646,6960811.52,1938342.36,15782.0,13584.857142857143,247.0,187.71428571428572,1238.0,944.8571428571429,0.0,15.388975452648546
2013-11-02,4871579.51,193,1002,0.0,11668,0,0,2013,11,4,5,1,2,1,28,0,4823330.61,2923604.47,3376648.2,2463961.82,1936831.08,4646326.068571428,3721089.681428571,3774428.2784444443,1633671.1723655285,1153580.114029075,6960811.52,1938342.36,13644.0,13746.857142857143,213.0,200.14285714285714,1138.0,1010.0,0.0,15.398928982448112
2013-11-03,2310551.56,85,412,0.0,11609,0,0,2013,11,4,6,1,3,1,27,0,4871579.51,2949737.88,2888479.98,2875234.12,2911848.61,4924608.217142857,3807076.0275,3772757.625333333,1446499.8976670755,1146111.061837932,6960811.52,1938342.36,11668.0,13639.142857142857,193.0,211.14285714285714,1002.0,1061.2857142857142,0.0,14.652997257356592
2013-11-04,2638652.15,110,585,0.0,10715,0,0,2013,11,4,0,0,4,0,26,0,2310551.56,3235799.73,3409990.75,2084519.3,2658832.75,4833295.885714286,3786908.793214286,3773635.2722222223,1603588.968991891,1167876.727062513,6960811.52,1938342.36,11609.0,13397.0,85.0,206.85714285714286,412.0,1042.857142857143,0.0,14.785779174486729
2013-11-05,3529966.51,124,673,0.0,11604,0,0,2013,11,4,1,0,5,0,25,0,2638652.15,5981959.98,3932052.89,2982770.86,3332448.46,4747989.088571428,3806699.252142857,3775251.1237777774,1714764.8964484648,1142376.8290564218,6960811.52,1938342.36,10715.0,12891.0,110.0,203.57142857142858,585.0,1029.0,0.0,15.076799224901118
2013-11-06,2440647.75,105,540,0.0,10138,0,0,2013,11,4,2,0,6,0,24,0,3529966.51,6960811.52,4895108.72,3524600.98,3439495.01,4397704.3071428565,3826241.953928571,3785152.4713333333,1670554.3363838354,1132396.6629666076,6960811.52,1938342.36,11604.0,12391.42857142857,124.0,182.14285714285714,673.0,934.4285714285714,0.0,14.707774443076797
2013-11-07,2145217.46,88,478,0.0,9896,0,0,2013,11,4,3,0,7,0,23,0,2440647.75,5649038.29,4333852.18,4018321.34,1969815.91,3751966.6257142858,3787529.338571429,3778214.2352222223,1359302.6677677624,1161251.2539305638,6960811.52,1938342.36,10138.0,12165.714285714286,105.0,153.85714285714286,540.0,798.2857142857143,0.0,14.578751951312134
